longitude,latitude
-122.77,38.39
-122.08,37.39
-117.87,34.04
-118.24,34.14
-119.98,38.93
-117.99,33.89
-120.49,35.35
-118.51,34.17
-120.04,36.95
-121.98,37.36
-118.19,33.89
-118.37,34.17
-118.39,34.0
-121.9,37.46
-118.21,33.92
-118.25,34.09
-118.35,33.9
-117.89,34.07
-119.14,34.49
-117.89,33.62
-118.13,33.94
-118.29,33.97
-122.71,37.9
-122.71,38.45
-118.27,34.07
-121.74,38.56
-118.19,33.95
-118.91,34.22
-118.14,33.88
-118.46,34.03
-121.92,37.33
-120.82,37.51
-118.13,33.91
-120.68,35.25
-122.28,37.75
-120.16,36.96
-122.29,37.52
-118.1,34.15
-122.29,38.0
-120.38,40.98
-118.32,34.04
-121.69,37.95
-120.85,37.49
-118.29,33.84
-118.07,34.16
-117.26,32.81
-123.79,39.44
-117.94,34.1
-117.04,32.8
-124.18,40.79
-121.98,37.97
-117.68,34.07
-122.15,37.42
-121.79,36.68
-122.85,38.46
-118.06,34.09
-121.84,37.33
-120.81,38.74
-118.32,34.04
-121.3,38.13
-122.11,37.89
-120.59,38.45
-117.2,33.38
-119.03,35.33
-119.69,36.85
-118.13,34.15
-118.13,33.84
-122.19,37.77
-117.68,34.14
-118.07,34.15
-121.79,37.69
-121.99,37.53
-118.16,34.01
-119.72,34.47
-118.61,34.99
-117.84,33.74
-121.25,40.27
-119.03,35.4
-117.06,32.75
-117.98,33.67
-118.31,34.05
-121.28,38.59
-122.45,40.46
-117.85,33.87
-118.29,34.09
-120.88,37.53
-117.36,33.6
-118.14,34.68
-118.17,33.91
-118.58,34.17
-118.0,34.1
-122.12,37.68
-122.42,40.32
-117.92,33.63
-117.83,33.65
-121.83,37.33
-117.84,35.54
-118.36,34.05
-117.37,33.98
-117.22,32.75
-117.06,32.66
-124.17,40.78
-119.01,35.38
-118.29,33.83
-118.42,34.26
-122.45,37.75
-117.9,33.88
-119.47,36.69
-118.37,34.17
-118.1,34.06
-118.26,33.94
-118.31,34.02
-116.98,34.13
-116.51,34.85
-122.1,37.63
-117.83,33.81
-122.29,40.47
-122.17,37.69
-117.94,33.66
-118.06,33.84
-122.41,37.61
-121.14,39.86
-118.46,34.16
-118.07,34.12
-122.16,37.86
-118.45,34.31
-118.62,34.2
-119.74,36.74
-118.09,33.96
-118.21,34.12
-118.43,34.28
-122.78,38.37
-122.32,37.93
-118.28,33.82
-118.1,33.8
-117.84,33.76
-122.54,37.97
-117.19,32.77
-118.87,34.18
-119.44,36.48
-117.48,34.01
-118.12,33.86
-122.1,37.7
-122.62,38.54
-117.32,34.01
-121.78,38.68
-119.82,36.72
-119.67,36.33
-117.65,34.08
-122.08,37.31
-122.42,37.79
-122.27,37.88
-122.15,37.74
-122.41,37.75
-122.15,37.72
-121.32,38.65
-117.19,32.75
-122.3,37.51
-121.94,37.31
-118.38,33.86
-118.31,34.06
-118.05,33.96
-121.71,36.78
-118.04,33.98
-117.0,32.8
-121.54,39.48
-120.86,38.75
-117.68,34.11
-117.62,33.43
-120.46,34.64
-117.16,32.74
-121.6,39.76
-121.95,37.35
-117.94,33.67
-118.14,33.89
-121.86,37.31
-118.25,34.11
-117.3,34.1
-122.71,38.91
-120.65,37.09
-122.46,37.7
-121.29,38.03
-121.44,37.74
-122.03,37.27
-122.19,37.75
-117.43,34.02
-118.27,33.81
-117.14,32.7
-117.72,34.05
-121.96,37.35
-121.79,39.73
-123.2,39.13
-117.23,32.86
-118.38,33.83
-120.47,35.04
-116.93,32.81
-121.03,37.68
-117.01,33.75
-117.88,33.85
-122.29,38.19
-118.43,34.04
-117.24,34.06
-122.14,37.36
-117.44,33.93
-120.87,37.76
-121.84,37.27
-118.92,34.4
-117.87,33.88
-118.5,33.97
-115.8,33.26
-117.91,33.64
-120.67,35.5
-122.45,37.71
-120.51,39.52
-122.15,37.75
-117.27,33.68
-117.7,33.63
-121.67,40.87
-122.02,37.95
-117.88,33.9
-116.47,33.84
-118.98,35.39
-118.31,33.88
-119.78,36.75
-118.33,34.0
-118.67,34.28
-118.21,33.97
-117.87,33.6
-122.03,38.24
-124.09,40.44
-121.96,37.3
-118.09,34.1
-118.15,33.85
-118.47,34.01
-119.44,36.59
-117.22,33.14
-121.93,37.31
-122.4,37.73
-118.4,34.06
-118.87,34.22
-121.37,37.06
-120.42,34.96
-117.68,34.99
-122.07,37.4
-117.16,32.58
-118.31,33.94
-118.08,33.85
-117.76,33.53
-122.44,37.77
-122.07,37.58
-119.81,36.78
-122.41,37.66
-121.73,38.55
-121.34,38.69
-122.29,37.41
-121.89,36.63
-118.18,33.9
-117.52,33.89
-122.67,38.31
-118.24,34.01
-118.47,34.04
-117.7,33.92
-121.98,37.14
-121.94,37.93
-119.19,34.17
-118.2,33.96
-122.28,37.86
-117.37,33.2
-117.98,33.99
-117.11,32.7
-122.03,37.93
-122.04,37.53
-121.4,36.85
-121.64,36.66
-118.07,33.79
-119.26,36.61
-117.03,32.63
-118.28,34.04
-117.16,33.76
-117.91,33.65
-121.84,37.99
-117.67,34.02
-121.9,37.36
-117.16,32.74
-118.22,33.94
-117.05,34.04
-119.81,36.78
-118.02,33.82
-117.12,32.66
-117.91,33.82
-122.46,37.78
-121.53,39.53
-117.48,33.91
-118.17,34.02
-118.3,33.96
-121.61,39.52
-117.8,33.92
-121.79,38.69
-118.55,34.2
-117.99,33.86
-118.19,33.84
-120.59,37.36
-118.22,33.98
-118.14,34.1
-119.02,35.35
-120.57,40.43
-120.3,37.99
-118.37,33.88
-121.45,38.7
-121.48,38.53
-118.25,33.97
-122.02,37.3
-118.55,34.26
-121.3,38.61
-117.73,34.06
-118.29,33.95
-122.98,38.44
-121.14,37.52
-117.4,33.96
-117.69,33.58
-118.12,34.58
-121.3,38.66
-118.01,33.82
-117.76,35.63
-118.04,34.04
-116.95,32.79
-119.43,36.59
-119.2,34.26
-118.25,34.0
-117.87,34.13
-118.35,34.03
-123.01,38.8
-121.81,37.37
-117.06,32.57
-121.25,38.01
-116.29,33.67
-118.06,34.58
-117.7,34.08
-118.2,34.03
-117.23,32.81
-117.7,33.5
-123.39,38.99
-121.5,38.58
-117.31,32.83
-117.84,35.35
-118.24,34.14
-121.71,38.72
-118.64,34.19
-119.85,34.4
-118.34,34.08
-119.77,36.75
-117.27,34.1
-118.12,34.1
-122.28,37.53
-122.23,37.76
-119.84,36.82
-118.21,34.03
-118.33,33.88
-116.96,32.87
-119.89,34.44
-118.09,33.82
-122.17,37.48
-118.4,33.97
-118.3,34.1
-122.22,37.77
-122.47,37.77
-122.53,37.9
-117.07,33.72
-117.7,33.55
-121.45,38.56
-122.33,37.55
-121.85,37.22
-121.92,38.02
-116.98,33.74
-118.07,33.98
-117.32,34.55
-118.18,33.78
-122.07,37.86
-121.92,37.74
-122.33,38.31
-120.27,36.29
-119.71,34.41
-117.99,33.88
-117.99,33.93
-116.51,33.96
-122.4,38.53
-121.63,39.75
-120.99,37.8
-118.51,34.22
-119.79,36.72
-117.33,34.17
-122.25,37.77
-117.82,33.89
-117.97,33.68
-122.47,37.79
-117.96,33.87
-122.5,37.74
-121.31,37.97
-118.34,34.26
-122.24,37.73
-121.43,38.62
-117.05,32.67
-122.48,37.74
-122.2,37.77
-117.16,32.75
-122.41,37.74
-121.95,37.28
-121.06,39.04
-118.23,34.15
-119.11,36.21
-121.52,38.53
-122.04,38.24
-119.3,35.87
-118.14,33.97
-117.11,33.83
-117.28,33.18
-118.34,34.02
-118.43,34.26
-118.26,34.07
-117.24,33.19
-119.73,36.31
-121.9,37.44
-121.84,38.65
-122.04,37.67
-117.02,32.64
-122.72,38.42
-118.32,33.99
-121.94,37.0
-121.49,38.56
-118.39,33.97
-119.23,35.77
-118.12,33.82
-122.47,37.69
-118.36,34.14
-117.41,33.95
-118.09,33.79
-122.42,37.75
-122.09,37.69
-119.51,34.39
-121.7,39.36
-118.39,33.82
-118.29,34.02
-119.89,36.76
-117.42,34.09
-117.05,32.75
-118.42,33.9
-119.21,36.38
-121.95,37.38
-118.36,33.98
-119.36,35.55
-121.41,40.82
-118.29,33.88
-117.96,33.86
-118.36,33.88
-117.14,32.92
-122.03,37.86
-122.05,36.87
-117.12,32.91
-118.11,34.06
-122.0,37.0
-122.46,37.76
-121.07,37.71
-118.1,34.01
-121.87,37.36
-122.44,37.73
-117.56,33.86
-118.25,34.03
-121.92,36.62
-122.08,37.97
-118.55,34.38
-117.96,34.02
-121.62,39.12
-117.62,33.42
-118.07,33.67
-118.27,34.08
-118.9,35.26
-123.13,40.85
-118.49,34.01
-122.54,37.91
-118.04,34.06
-122.27,40.53
-118.21,33.82
-118.43,34.16
-118.38,33.88
-120.48,41.82
-119.67,34.43
-122.59,38.12
-118.14,34.68
-118.15,33.93
-122.4,40.51
-116.94,34.24
-122.26,37.54
-118.01,33.77
-121.2,37.6
-117.34,33.23
-117.92,33.74
-120.66,40.41
-119.73,36.73
-121.84,37.66
-121.43,38.52
-122.28,37.49
-118.26,33.96
-117.66,34.0
-118.59,34.21
-118.13,33.9
-119.85,37.39
-122.13,37.73
-121.0,39.26
-118.3,33.72
-119.83,36.77
-122.03,37.92
-118.42,34.26
-121.44,38.64
-121.12,36.21
-122.16,37.74
-117.83,33.89
-118.24,33.92
-117.21,33.34
-122.46,37.74
-121.26,38.13
-117.94,33.9
-120.01,38.92
-121.49,38.56
-118.86,34.22
-118.27,33.95
-118.15,33.91
-118.31,34.04
-118.61,34.17
-118.66,34.43
-117.84,33.66
-121.38,38.71
-122.41,37.64
-121.92,38.03
-122.5,37.75
-120.46,34.65
-118.13,34.11
-121.87,37.35
-117.2,33.58
-118.26,34.06
-118.18,34.1
-118.37,34.21
-121.5,38.63
-121.69,38.87
-120.21,36.98
-121.31,37.96
-119.03,35.38
-118.35,34.06
-121.93,37.28
-120.76,37.65
-122.71,38.37
-122.04,37.95
-121.23,37.96
-117.24,33.0
-118.03,33.94
-117.03,34.02
-118.34,33.83
-117.08,34.08
-118.49,34.02
-121.95,38.65
-119.29,36.53
-117.91,33.66
-121.93,37.72
-120.52,35.24
-117.71,33.65
-121.28,38.14
-121.5,38.52
-117.99,33.84
-118.4,34.03
-121.98,38.34
-118.31,33.73
-122.82,38.44
-119.18,34.21
-118.29,33.96
-122.32,38.32
-122.04,37.97
-120.84,37.92
-119.83,36.8
-118.27,34.06
-121.92,37.69
-121.99,37.34
-118.39,34.04
-120.97,37.67
-121.66,36.7
-118.32,33.83
-121.62,37.09
-118.36,34.09
-122.69,38.45
-122.09,37.07
-118.5,34.03
-122.69,38.34
-120.65,35.27
-118.09,33.97
-121.57,37.01
-118.34,34.1
-119.16,34.17
-121.91,36.6
-121.87,37.22
-118.08,33.84
-121.82,39.75
-118.3,33.99
-122.49,41.43
-118.29,33.92
-117.88,33.89
-117.31,34.07
-117.8,33.77
-121.98,37.29
-118.09,33.88
-122.54,38.14
-121.33,37.96
-117.21,33.61
-121.8,37.32
-118.21,33.8
-119.67,36.83
-118.13,33.79
-119.86,36.82
-122.51,38.0
-117.96,33.87
-122.47,37.76
-117.22,33.48
-118.21,34.06
-117.16,32.81
-118.3,34.05
-122.2,39.15
-116.99,33.75
-123.73,39.17
-119.38,36.56
-121.86,37.41
-121.21,39.24
-117.1,32.97
-119.71,34.43
-119.31,36.2
-117.33,34.14
-118.45,34.02
-117.37,33.96
-122.37,40.6
-117.0,32.73
-118.2,34.05
-120.45,37.31
-122.28,37.81
-117.69,34.01
-117.78,34.03
-118.45,34.03
-121.95,37.39
-118.3,33.93
-117.1,32.69
-117.2,32.82
-118.18,34.02
-118.27,34.08
-119.72,36.82
-118.08,33.88
-116.99,32.8
-116.87,34.24
-117.65,34.04
-117.45,33.91
-122.04,38.26
-122.41,37.72
-122.32,37.92
-116.5,33.95
-122.08,37.03
-118.37,34.18
-121.32,38.02
-121.83,37.29
-121.96,37.06
-118.29,33.98
-121.87,37.26
-121.31,38.97
-116.37,33.69
-118.2,33.92
-120.87,39.15
-118.24,33.99
-117.86,33.87
-121.72,37.98
-118.28,34.07
-118.1,34.57
-117.86,33.74
-118.92,34.18
-121.96,37.23
-118.14,33.76
-120.84,38.73
-121.99,36.99
-118.34,33.93
-120.41,34.87
-118.25,34.22
-118.01,34.11
-117.14,32.92
-122.22,37.44
-122.17,37.75
-118.28,34.02
-117.09,33.71
-121.48,38.58
-117.97,33.79
-122.34,37.98
-118.08,34.11
-118.13,34.2
-122.05,37.36
-118.49,34.28
-118.41,34.25
-118.54,34.37
-120.99,39.2
-121.84,37.24
-121.39,36.16
-124.3,41.8
-119.77,36.72
-121.87,37.66
-121.77,36.53
-122.5,37.6
-118.35,33.92
-118.2,34.04
-117.1,32.75
-122.35,40.54
-118.18,33.9
-117.83,33.77
-121.88,36.49
-115.52,34.22
-118.37,34.07
-118.11,33.94
-118.15,33.96
-121.75,36.91
-122.28,37.81
-118.43,33.82
-122.37,37.94
-118.5,34.03
-117.85,33.77
-119.57,36.7
-121.54,40.06
-118.99,35.4
-122.54,37.96
-122.49,37.78
-120.6,37.36
-118.15,34.18
-119.35,36.22
-118.44,34.19
-117.83,34.11
-122.28,37.81
-118.0,33.66
-117.22,32.8
-121.84,39.73
-117.17,32.74
-119.38,36.56
-122.07,37.92
-119.8,36.78
-117.0,32.71
-117.97,33.96
-117.59,33.41
-121.49,38.55
-122.43,37.8
-118.09,33.9
-121.2,39.2
-118.48,34.33
-122.24,37.82
-117.07,32.63
-118.52,34.18
-122.05,37.95
-122.12,37.43
-118.07,34.17
-119.29,36.31
-117.91,34.14
-117.64,33.62
-121.13,36.21
-121.66,36.82
-117.91,34.04
-117.14,32.7
-122.49,37.89
-121.96,37.33
-120.15,39.2
-118.42,37.36
-122.32,37.53
-118.31,34.02
-118.39,34.14
-118.15,33.84
-117.21,33.16
-122.14,37.71
-117.24,32.74
-120.98,37.71
-118.45,34.0
-118.1,33.91
-117.08,32.76
-117.87,33.74
-117.95,33.84
-119.06,34.36
-122.23,39.86
-117.24,34.11
-119.25,34.28
-119.92,34.44
-118.11,34.16
-121.0,39.16
-119.29,36.34
-121.62,36.63
-119.79,36.31
-118.11,33.81
-120.5,38.87
-119.76,36.75
-116.21,33.72
-117.38,33.67
-122.26,37.84
-117.84,34.1
-117.68,33.47
-124.16,40.78
-121.44,38.53
-118.38,33.83
-120.47,37.34
-118.37,34.14
-121.27,37.82
-117.23,33.22
-118.31,33.8
-122.63,38.5
-122.46,37.75
-117.24,32.75
-118.12,34.69
-117.25,32.79
-117.04,32.65
-119.06,34.23
-122.81,40.93
-117.3,34.11
-118.33,33.93
-117.27,34.49
-122.2,37.48
-122.75,38.5
-118.86,34.22
-121.42,37.75
-121.82,38.46
-122.95,38.73
-117.1,32.75
-118.46,34.27
-117.31,34.08
-122.26,37.83
-121.21,37.81
-118.02,33.71
-117.33,33.03
-121.42,38.56
-121.83,37.21
-121.37,36.89
-122.08,37.87
-118.32,34.03
-122.14,37.73
-119.8,36.82
-117.81,33.75
-122.33,38.29
-122.26,37.54
-118.32,33.95
-119.5,34.35
-118.47,34.19
-119.1,36.21
-121.88,37.36
-118.15,34.07
-118.21,33.79
-121.49,38.58
-120.43,34.93
-117.14,32.7
-119.8,37.5
-121.3,38.09
-117.31,34.14
-117.58,33.66
-118.3,34.03
-118.13,34.09
-118.3,34.07
-121.21,38.75
-118.05,33.98
-117.54,33.82
-121.82,37.42
-120.06,36.72
-121.22,37.79
-118.21,33.95
-121.33,38.57
-122.42,37.6
-121.96,37.33
-117.37,34.0
-122.03,37.61
-122.1,37.38
-122.41,37.8
-118.16,33.94
-117.99,34.08
-117.37,33.97
-118.26,34.1
-118.34,34.0
-117.79,33.68
-117.9,34.15
-118.36,33.83
-118.22,34.1
-122.24,37.86
-122.37,37.95
-121.8,37.27
-117.99,34.12
-118.32,34.17
-122.43,37.78
-117.84,33.76
-118.34,33.99
-116.9,34.69
-117.81,33.68
-121.78,37.34
-119.73,36.68
-121.31,38.67
-117.14,33.12
-118.1,33.9
-118.52,34.19
-120.76,38.76
-122.32,40.58
-118.34,33.92
-118.4,34.03
-117.98,34.09
-121.3,38.59
-118.61,34.38
-119.7,34.47
-118.45,34.27
-118.73,34.27
-123.36,39.25
-118.51,34.2
-117.69,34.08
-119.19,36.14
-117.42,34.06
-117.99,33.87
-117.2,32.84
-117.11,32.82
-118.18,33.84
-117.75,34.05
-120.6,34.91
-119.23,34.27
-117.02,32.59
-121.0,37.62
-120.09,36.19
-122.84,38.39
-122.26,37.88
-122.35,37.97
-122.27,37.83
-118.31,34.08
-121.38,38.41
-122.3,37.97
-122.46,37.78
-119.72,37.38
-119.84,34.44
-121.81,37.28
-117.15,34.04
-121.34,38.68
-117.11,32.76
-121.83,37.26
-118.02,33.83
-117.47,33.94
-120.63,36.98
-119.6,37.29
-117.9,33.66
-122.34,40.57
-119.45,35.13
-120.66,35.13
-120.66,35.27
-118.39,34.17
-118.21,33.98
-116.99,32.79
-121.3,38.03
-118.04,34.06
-118.32,34.13
-118.19,33.76
-118.02,33.78
-116.44,33.74
-119.77,36.77
-121.92,38.02
-120.93,37.56
-121.98,38.34
-121.25,37.94
-118.14,33.78
-121.86,37.35
-122.08,37.92
-118.4,34.19
-118.4,34.14
-121.7,38.1
-122.53,37.63
-121.37,38.68
-119.81,36.77
-120.23,37.96
-117.12,32.58
-122.88,38.46
-120.02,36.95
-117.31,33.97
-118.49,34.21
-118.19,34.05
-117.7,33.65
-115.56,32.76
-119.77,36.8
-118.31,34.1
-118.05,34.11
-122.08,37.24
-118.48,34.01
-119.78,36.79
-118.11,33.97
-123.22,39.16
-121.71,39.41
-117.66,34.04
-119.82,36.72
-118.15,33.87
-117.25,34.14
-121.0,37.66
-117.92,33.64
-117.21,33.12
-117.25,34.13
-121.56,39.13
-118.01,33.83
-118.02,33.77
-122.18,37.74
-122.42,37.65
-117.04,32.76
-118.31,33.98
-119.08,35.42
-122.37,37.95
-121.28,38.67
-117.97,33.84
-119.63,36.33
-121.31,38.0
-117.81,33.83
-119.7,36.75
-119.69,36.83
-118.34,33.86
-119.84,36.8
-122.4,37.77
-121.52,38.57
-118.46,34.25
-118.34,34.03
-118.28,34.05
-118.02,34.05
-119.32,36.32
-118.18,34.03
-121.89,37.67
-121.86,36.63
-118.43,34.0
-117.15,32.75
-118.13,33.9
-117.67,34.04
-118.0,33.88
-121.29,37.96
-118.01,34.55
-118.36,34.08
-122.28,37.86
-118.2,33.82
-118.17,33.89
-122.68,38.25
-118.34,33.87
-121.71,39.71
-120.45,34.64
-119.91,37.23
-121.52,38.51
-121.2,38.7
-122.82,38.64
-121.28,38.55
-117.33,34.08
-117.63,33.46
-121.99,38.36
-117.27,34.39
-124.16,40.77
-118.16,34.68
-116.89,33.86
-116.71,33.75
-117.87,33.69
-118.49,34.06
-118.78,34.16
-122.44,37.79
-122.06,37.71
-122.21,37.8
-118.09,34.06
-121.83,37.37
-119.27,34.17
-118.36,33.83
-118.34,33.92
-121.32,38.01
-118.1,34.18
-118.39,34.18
-122.29,37.89
-116.99,34.89
-118.2,33.9
-117.28,34.17
-121.51,38.53
-118.05,34.1
-118.43,34.07
-122.42,37.62
-121.57,39.13
-122.06,37.91
-124.09,40.95
-117.9,33.98
-117.85,33.8
-124.11,40.95
-122.45,41.28
-118.16,34.04
-117.59,33.88
-118.02,33.95
-117.97,33.89
-121.91,36.62
-118.84,34.11
-117.87,33.63
-117.99,34.07
-120.66,40.42
-121.87,37.35
-119.39,36.64
-118.29,34.06
-118.19,34.03
-120.85,37.77
-116.95,32.96
-119.12,35.41
-118.16,34.03
-118.3,34.02
-122.25,39.79
-119.33,36.32
-122.24,37.83
-118.48,34.07
-122.41,37.79
-117.11,32.64
-117.98,33.76
-121.22,37.96
-118.31,33.88
-118.05,34.12
-119.77,35.65
-118.23,34.14
-121.32,38.03
-121.9,37.34
-121.23,37.94
-118.08,33.86
-117.98,34.06
-122.1,37.4
-116.69,33.5
-120.72,38.38
-118.4,34.0
-119.17,34.16
-118.33,34.07
-121.0,37.67
-122.34,37.94
-117.91,33.74
-117.79,34.07
-121.08,40.19
-120.99,39.04
-117.84,33.74
-122.09,37.38
-121.51,38.55
-119.71,36.8
-117.05,32.73
-122.09,37.41
-117.89,33.61
-117.3,34.12
-117.85,33.79
-118.27,33.97
-118.02,33.93
-117.87,33.92
-118.61,34.23
-117.12,32.77
-121.28,38.53
-118.09,33.87
-119.12,36.54
-116.47,33.78
-117.0,32.77
-122.45,37.77
-118.15,34.59
-118.31,34.1
-116.5,33.69
-117.31,33.25
-118.98,37.65
-122.57,38.11
-118.35,33.85
-118.47,34.06
-119.24,35.68
-119.02,35.42
-122.47,38.51
-122.09,37.35
-118.42,33.92
-119.91,34.4
-117.83,33.8
-118.57,34.25
-120.79,37.76
-118.07,33.87
-122.02,37.24
-116.17,33.53
-121.89,37.99
-118.44,34.03
-117.11,32.57
-121.37,38.64
-121.5,39.83
-120.99,37.68
-118.0,33.83
-122.4,37.72
-121.22,37.82
-122.08,37.69
-118.15,34.86
-118.1,34.13
-120.62,35.28
-116.92,33.63
-115.73,33.35
-122.2,39.53
-117.65,34.08
-120.27,34.72
-122.0,37.34
-122.3,37.52
-117.27,33.03
-122.41,37.75
-118.02,33.91
-122.45,37.72
-115.59,32.96
-117.13,32.91
-121.83,37.28
-117.49,33.9
-122.1,37.4
-121.54,38.29
-121.23,40.01
-117.27,32.99
-122.39,40.59
-117.06,32.64
-119.31,34.41
-118.25,33.97
-120.99,39.26
-118.43,34.17
-116.24,33.71
-117.67,34.1
-122.58,38.43
-122.25,37.45
-118.39,33.88
-117.67,33.66
-116.75,32.82
-118.32,34.03
-119.88,34.43
-118.37,33.84
-121.83,37.38
-122.31,37.53
-122.27,37.77
-122.27,37.47
-119.85,36.82
-121.89,37.36
-122.26,37.77
-120.0,35.91
-119.59,36.72
-122.07,37.37
-118.77,34.26
-119.09,36.42
-117.33,33.98
-119.3,36.32
-118.29,34.0
-121.99,38.53
-118.24,33.97
-117.65,33.63
-117.9,33.73
-122.09,37.41
-117.38,34.13
-117.57,34.02
-118.46,34.0
-121.32,38.69
-121.67,39.37
-118.96,35.37
-118.26,33.95
-117.98,33.68
-118.34,34.06
-122.33,37.57
-118.56,34.37
-118.37,33.92
-122.12,37.39
-118.13,33.96
-121.75,37.3
-122.3,41.32
-119.34,36.3
-119.02,34.24
-118.26,34.15
-119.31,36.63
-118.45,33.96
-121.94,37.42
-117.27,32.84
-122.07,37.44
-122.43,37.64
-118.26,33.92
-118.42,34.29
-118.98,35.39
-118.42,34.06
-117.06,32.56
-122.1,37.36
-118.2,34.21
-122.44,37.79
-122.17,37.88
-117.92,33.75
-117.86,33.8
-118.36,33.9
-118.35,34.1
-117.89,33.61
-117.11,32.95
-118.92,36.04
-117.77,33.69
-122.82,38.39
-118.26,33.83
-121.38,38.55
-122.23,37.46
-121.02,37.58
-118.16,33.72
-118.28,33.75
-117.95,33.68
-121.42,38.62
-121.87,37.35
-117.78,33.85
-121.81,37.41
-115.56,32.8
-119.02,35.41
-121.37,38.68
-118.32,33.8
-116.63,33.89
-117.66,35.6
-118.06,33.99
-122.01,37.28
-118.46,34.04
-122.24,38.12
-119.82,36.79
-122.8,39.08
-122.27,37.78
-118.13,33.81
-118.11,33.83
-118.53,34.09
-122.38,37.73
-118.35,33.85
-118.24,34.23
-122.67,38.44
-118.46,34.2
-122.84,38.42
-117.0,33.74
-122.38,37.73
-118.32,34.1
-118.41,34.15
-118.92,34.41
-121.28,38.66
-121.48,38.5
-124.08,40.86
-119.69,34.44
-119.0,35.39
-122.01,37.59
-121.38,38.68
-117.99,33.86
-118.2,33.77
-118.17,34.05
-117.25,32.94
-117.79,34.12
-117.23,33.96
-122.06,37.88
-120.15,39.8
-118.13,34.16
-118.25,33.92
-122.14,37.5
-120.48,39.78
-118.12,34.23
-122.11,37.11
-117.31,33.16
-122.33,38.33
-118.21,34.17
-117.21,33.19
-118.26,34.08
-121.2,37.78
-118.42,34.05
-121.96,37.34
-118.24,34.12
-121.3,37.96
-117.81,33.86
-119.74,36.76
-121.9,37.16
-119.31,36.32
-121.75,39.4
-117.85,33.84
-118.19,33.79
-117.79,34.1
-116.99,33.2
-121.82,37.81
-121.84,36.61
-117.66,33.46
-118.06,33.97
-122.07,37.52
-122.36,37.58
-117.3,33.85
-117.1,32.75
-116.2,33.63
-120.52,35.06
-122.22,38.1
-122.35,37.95
-122.47,37.76
-122.18,37.71
-119.15,34.25
-122.06,37.35
-121.77,37.22
-123.22,39.28
-122.01,36.99
-116.19,33.67
-121.99,37.83
-118.03,33.83
-118.02,33.76
-120.39,34.52
-116.91,32.86
-121.77,37.74
-118.34,34.19
-117.94,34.08
-122.41,37.63
-122.36,37.72
-119.06,36.15
-121.41,38.59
-116.51,33.89
-118.32,34.01
-118.32,33.93
-118.43,34.04
-118.43,34.24
-122.26,40.58
-122.04,37.35
-117.31,34.02
-118.34,34.04
-118.46,34.04
-118.11,34.16
-118.25,34.02
-122.48,37.78
-117.98,33.72
-117.85,34.08
-120.66,35.29
-118.33,33.82
-119.61,36.56
-121.8,39.75
-120.98,38.68
-117.74,33.89
-117.22,32.73
-118.41,33.97
-118.28,34.18
-118.44,34.03
-121.46,38.54
-117.28,32.84
-118.3,34.08
-117.21,33.95
-123.73,39.44
-119.79,36.32
-119.11,35.39
-118.45,34.07
-123.59,38.8
-117.08,33.23
-116.18,33.69
-118.42,33.99
-119.17,34.19
-121.47,38.57
-117.28,34.06
-121.37,38.57
-120.96,37.64
-118.23,34.0
-118.41,34.01
-118.03,34.1
-118.29,33.84
-121.77,37.23
-121.0,37.26
-119.35,36.2
-119.76,36.83
-118.2,34.03
-118.27,33.96
-118.19,34.04
-119.54,36.61
-120.51,37.29
-116.9,32.84
-115.4,32.7
-118.1,33.97
-121.46,38.62
-118.26,33.94
-122.45,37.74
-118.09,33.98
-118.39,34.04
-119.01,35.35
-119.58,36.11
-117.97,33.72
-117.83,33.88
-117.55,33.9
-117.71,34.02
-117.17,34.28
-118.02,33.84
-120.26,38.13
-118.27,33.95
-119.66,37.39
-118.34,34.03
-118.04,33.94
-118.15,33.92
-118.14,33.9
-119.87,36.81
-122.46,37.69
-121.5,38.57
-117.97,34.07
-117.12,32.73
-117.35,34.15
-121.45,38.61
-122.41,37.75
-123.58,39.66
-117.93,33.93
-118.34,34.18
-118.21,33.89
-118.01,33.84
-121.52,39.49
-122.25,37.53
-122.35,40.25
-117.24,32.72
-118.96,35.39
-122.45,37.75
-118.16,34.07
-119.96,35.99
-117.28,33.2
-116.97,33.74
-117.2,34.13
-117.76,33.81
-122.33,37.58
-118.93,36.19
-118.26,34.02
-118.09,33.93
-118.44,34.02
-121.17,38.69
-119.19,34.16
-122.0,37.55
-121.58,39.76
-121.81,37.25
-117.09,32.67
-122.31,40.55
-117.94,33.88
-117.81,33.67
-121.46,38.56
-122.43,37.8
-122.2,37.82
-121.3,38.58
-122.34,37.57
-116.52,33.81
-117.64,34.12
-117.28,34.15
-122.03,37.28
-117.24,34.13
-122.25,37.84
-117.89,33.92
-117.1,32.68
-118.36,33.95
-118.01,34.1
-117.25,33.36
-117.05,34.02
-118.34,33.91
-119.31,36.32
-117.09,34.01
-118.46,34.17
-122.44,37.79
-118.3,34.25
-122.3,37.88
-122.53,37.92
-119.35,36.19
-117.92,33.65
-118.14,33.84
-121.56,37.0
-117.17,32.78
-119.79,36.75
-121.86,37.42
-117.71,33.62
-115.57,32.8
-118.37,33.85
-122.3,37.81
-121.87,37.3
-116.68,33.16
-119.68,34.43
-118.37,33.82
-122.06,37.96
-117.89,34.08
-117.1,32.66
-117.18,34.06
-118.19,33.85
-121.76,37.7
-120.54,38.41
-118.35,33.92
-118.13,33.91
-118.31,34.07
-119.45,36.48
